,frame,x,y,r,name,sample_rate,examplenr
78,79,624,672,178,framenr_79_framevid_June12_03,25.0,exp2
79,80,702,614,261,framenr_80_framevid_June12_03,25.0,exp2
80,81,670,710,162,framenr_81_framevid_June12_03,25.0,exp2
81,82,700,698,180,framenr_82_framevid_June12_03,25.0,exp2
82,83,776,642,234,framenr_83_framevid_June12_03,25.0,exp2
83,84,912,480,246,framenr_84_framevid_June12_03,25.0,exp2
84,85,760,758,126,framenr_85_framevid_June12_03,25.0,exp2
85,86,904,482,200,framenr_86_framevid_June12_03,25.0,exp2
86,87,788,746,167,framenr_87_framevid_June12_03,25.0,exp2
87,88,864,676,261,framenr_88_framevid_June12_03,25.0,exp2
88,89,878,686,253,framenr_89_framevid_June12_03,25.0,exp2
89,90,850,754,178,framenr_90_framevid_June12_03,25.0,exp2
90,91,760,392,263,framenr_91_framevid_June12_03,25.0,exp2
91,92,868,774,162,framenr_92_framevid_June12_03,25.0,exp2
92,93,884,784,160,framenr_93_framevid_June12_03,25.0,exp2
93,94,910,756,199,framenr_94_framevid_June12_03,25.0,exp2
94,95,790,358,263,framenr_95_framevid_June12_03,25.0,exp2
95,96,892,722,238,framenr_96_framevid_June12_03,25.0,exp2
96,97,670,668,146,framenr_97_framevid_June12_03,25.0,exp2
97,98,882,456,232,framenr_98_framevid_June12_03,25.0,exp2
98,99,876,770,195,framenr_99_framevid_June12_03,25.0,exp2
99,100,874,730,228,framenr_100_framevid_June12_03,25.0,exp2
100,101,858,718,228,framenr_101_framevid_June12_03,25.0,exp2
101,102,834,754,181,framenr_102_framevid_June12_03,25.0,exp2
102,103,860,682,253,framenr_103_framevid_June12_03,25.0,exp2
103,104,774,616,263,framenr_104_framevid_June12_03,25.0,exp2
104,105,856,658,261,framenr_105_framevid_June12_03,25.0,exp2
105,106,824,692,211,framenr_106_framevid_June12_03,25.0,exp2
106,107,912,654,175,framenr_107_framevid_June12_03,25.0,exp2
107,108,838,638,220,framenr_108_framevid_June12_03,25.0,exp2
108,109,852,628,261,framenr_109_framevid_June12_03,25.0,exp2
109,110,854,636,138,framenr_110_framevid_June12_03,25.0,exp2
110,111,858,626,142,framenr_111_framevid_June12_03,25.0,exp2
111,112,812,610,234,framenr_112_framevid_June12_03,25.0,exp2
112,113,840,628,226,framenr_113_framevid_June12_03,25.0,exp2
113,114,810,652,183,framenr_114_framevid_June12_03,25.0,exp2
114,115,844,618,196,framenr_115_framevid_June12_03,25.0,exp2
115,116,770,298,263,framenr_116_framevid_June12_03,25.0,exp2
116,117,866,604,240,framenr_117_framevid_June12_03,25.0,exp2
117,118,534,224,238,framenr_118_framevid_June12_03,25.0,exp2
118,119,864,684,155,framenr_119_framevid_June12_03,25.0,exp2
119,120,694,402,243,framenr_120_framevid_June12_03,25.0,exp2
120,121,882,682,198,framenr_121_framevid_June12_03,25.0,exp2
121,122,910,668,230,framenr_122_framevid_June12_03,25.0,exp2
