,frame,x,y,r,name,sample_rate,examplenr
114,115,951,549,154,framenr_115_framevid_June09_02,25.0,exp1
115,116,627,387,239,framenr_116_framevid_June09_02,25.0,exp1
116,117,803,343,230,framenr_117_framevid_June09_02,25.0,exp1
117,118,635,399,241,framenr_118_framevid_June09_02,25.0,exp1
118,119,483,525,213,framenr_119_framevid_June09_02,25.0,exp1
119,120,843,343,245,framenr_120_framevid_June09_02,25.0,exp1
120,121,633,409,254,framenr_121_framevid_June09_02,25.0,exp1
121,122,661,395,261,framenr_122_framevid_June09_02,25.0,exp1
122,123,525,457,202,framenr_123_framevid_June09_02,25.0,exp1
123,124,517,457,198,framenr_124_framevid_June09_02,25.0,exp1
124,125,533,463,216,framenr_125_framevid_June09_02,25.0,exp1
125,126,633,763,211,framenr_126_framevid_June09_02,25.0,exp1
126,127,723,695,180,framenr_127_framevid_June09_02,25.0,exp1
127,128,717,669,190,framenr_128_framevid_June09_02,25.0,exp1
128,129,703,667,212,framenr_129_framevid_June09_02,25.0,exp1
129,130,701,681,200,framenr_130_framevid_June09_02,25.0,exp1
130,131,871,355,213,framenr_131_framevid_June09_02,25.0,exp1
131,132,681,671,203,framenr_132_framevid_June09_02,25.0,exp1
132,133,679,659,199,framenr_133_framevid_June09_02,25.0,exp1
133,134,405,475,130,framenr_134_framevid_June09_02,25.0,exp1
134,135,413,407,155,framenr_135_framevid_June09_02,25.0,exp1
135,136,371,257,140,framenr_136_framevid_June09_02,25.0,exp1
136,137,359,245,137,framenr_137_framevid_June09_02,25.0,exp1
