,frame,x,y,r,name,sample_rate,examplenr
63,64,1085,587,213,framenr_64_framevid_June12_02,25.0,exp4
64,65,1093,593,205,framenr_65_framevid_June12_02,25.0,exp4
65,66,1103,611,200,framenr_66_framevid_June12_02,25.0,exp4
66,67,1115,387,186,framenr_67_framevid_June12_02,25.0,exp4
67,68,1135,451,93,framenr_68_framevid_June12_02,25.0,exp4
68,69,1125,619,198,framenr_69_framevid_June12_02,25.0,exp4
69,70,1123,605,211,framenr_70_framevid_June12_02,25.0,exp4
70,71,1139,603,202,framenr_71_framevid_June12_02,25.0,exp4
71,72,1117,475,112,framenr_72_framevid_June12_02,25.0,exp4
72,73,1153,603,188,framenr_73_framevid_June12_02,25.0,exp4
73,74,1149,357,149,framenr_74_framevid_June12_02,25.0,exp4
74,75,1135,597,182,framenr_75_framevid_June12_02,25.0,exp4
75,76,1133,413,230,framenr_76_framevid_June12_02,25.0,exp4
76,77,1141,403,238,framenr_77_framevid_June12_02,25.0,exp4
77,78,1165,381,77,framenr_78_framevid_June12_02,25.0,exp4
78,79,1147,573,167,framenr_79_framevid_June12_02,25.0,exp4
79,80,1093,397,125,framenr_80_framevid_June12_02,25.0,exp4
80,81,1149,319,218,framenr_81_framevid_June12_02,25.0,exp4
81,82,1073,365,97,framenr_82_framevid_June12_02,25.0,exp4
82,83,1113,269,164,framenr_83_framevid_June12_02,25.0,exp4
83,84,1105,271,165,framenr_84_framevid_June12_02,25.0,exp4
84,85,1127,387,112,framenr_85_framevid_June12_02,25.0,exp4
85,86,1035,339,163,framenr_86_framevid_June12_02,25.0,exp4
86,87,1033,351,174,framenr_87_framevid_June12_02,25.0,exp4
87,88,1139,551,146,framenr_88_framevid_June12_02,25.0,exp4
88,89,1041,403,66,framenr_89_framevid_June12_02,25.0,exp4
89,90,1157,417,125,framenr_90_framevid_June12_02,25.0,exp4
90,91,1085,299,174,framenr_91_framevid_June12_02,25.0,exp4
91,92,1129,597,192,framenr_92_framevid_June12_02,25.0,exp4
92,93,1127,605,187,framenr_93_framevid_June12_02,25.0,exp4
93,94,1173,579,230,framenr_94_framevid_June12_02,25.0,exp4
94,95,1165,577,209,framenr_95_framevid_June12_02,25.0,exp4
95,96,1179,571,214,framenr_96_framevid_June12_02,25.0,exp4
96,97,1233,577,245,framenr_97_framevid_June12_02,25.0,exp4
97,98,1175,599,201,framenr_98_framevid_June12_02,25.0,exp4
98,99,1245,609,254,framenr_99_framevid_June12_02,25.0,exp4
99,100,1225,605,227,framenr_100_framevid_June12_02,25.0,exp4
100,101,1207,599,209,framenr_101_framevid_June12_02,25.0,exp4
101,102,1175,631,189,framenr_102_framevid_June12_02,25.0,exp4
102,103,1161,645,174,framenr_103_framevid_June12_02,25.0,exp4
103,104,1199,617,240,framenr_104_framevid_June12_02,25.0,exp4
104,105,1145,637,180,framenr_105_framevid_June12_02,25.0,exp4
105,106,1185,607,240,framenr_106_framevid_June12_02,25.0,exp4
106,107,1131,623,189,framenr_107_framevid_June12_02,25.0,exp4
107,108,1145,573,213,framenr_108_framevid_June12_02,25.0,exp4
108,109,1129,547,204,framenr_109_framevid_June12_02,25.0,exp4
109,110,1137,499,197,framenr_110_framevid_June12_02,25.0,exp4
110,111,1139,515,190,framenr_111_framevid_June12_02,25.0,exp4
111,112,1109,475,192,framenr_112_framevid_June12_02,25.0,exp4
112,113,1135,409,208,framenr_113_framevid_June12_02,25.0,exp4
113,114,1131,369,204,framenr_114_framevid_June12_02,25.0,exp4
114,115,1115,331,218,framenr_115_framevid_June12_02,25.0,exp4
115,116,1115,271,245,framenr_116_framevid_June12_02,25.0,exp4
116,117,1101,237,258,framenr_117_framevid_June12_02,25.0,exp4
117,118,1103,245,161,framenr_118_framevid_June12_02,25.0,exp4
118,119,1141,281,224,framenr_119_framevid_June12_02,25.0,exp4
119,120,1167,289,220,framenr_120_framevid_June12_02,25.0,exp4
120,121,1099,247,231,framenr_121_framevid_June12_02,25.0,exp4
121,122,1093,315,183,framenr_122_framevid_June12_02,25.0,exp4
122,123,1087,301,186,framenr_123_framevid_June12_02,25.0,exp4
123,124,1095,259,212,framenr_124_framevid_June12_02,25.0,exp4
124,125,1121,269,184,framenr_125_framevid_June12_02,25.0,exp4
125,126,1107,273,196,framenr_126_framevid_June12_02,25.0,exp4
126,127,1087,295,199,framenr_127_framevid_June12_02,25.0,exp4
127,128,1065,277,215,framenr_128_framevid_June12_02,25.0,exp4
128,129,1079,277,209,framenr_129_framevid_June12_02,25.0,exp4
129,130,1081,275,195,framenr_130_framevid_June12_02,25.0,exp4
130,131,1041,259,230,framenr_131_framevid_June12_02,25.0,exp4
131,132,1033,345,215,framenr_132_framevid_June12_02,25.0,exp4
132,133,1013,413,187,framenr_133_framevid_June12_02,25.0,exp4
133,134,1021,409,210,framenr_134_framevid_June12_02,25.0,exp4
134,135,1021,435,187,framenr_135_framevid_June12_02,25.0,exp4
135,136,1021,455,188,framenr_136_framevid_June12_02,25.0,exp4
136,137,1009,453,209,framenr_137_framevid_June12_02,25.0,exp4
137,138,1015,459,195,framenr_138_framevid_June12_02,25.0,exp4
138,139,1013,469,212,framenr_139_framevid_June12_02,25.0,exp4
139,140,1003,489,197,framenr_140_framevid_June12_02,25.0,exp4
140,141,1009,489,190,framenr_141_framevid_June12_02,25.0,exp4
141,142,1007,493,187,framenr_142_framevid_June12_02,25.0,exp4
142,143,1005,503,195,framenr_143_framevid_June12_02,25.0,exp4
143,144,997,503,186,framenr_144_framevid_June12_02,25.0,exp4
144,145,1003,497,180,framenr_145_framevid_June12_02,25.0,exp4
145,146,989,505,180,framenr_146_framevid_June12_02,25.0,exp4
146,147,1003,491,195,framenr_147_framevid_June12_02,25.0,exp4
147,148,995,491,180,framenr_148_framevid_June12_02,25.0,exp4
148,149,1007,489,186,framenr_149_framevid_June12_02,25.0,exp4
149,150,1013,503,159,framenr_150_framevid_June12_02,25.0,exp4
150,151,1019,499,159,framenr_151_framevid_June12_02,25.0,exp4
151,152,1035,501,161,framenr_152_framevid_June12_02,25.0,exp4
152,153,1043,495,160,framenr_153_framevid_June12_02,25.0,exp4
153,154,1051,493,155,framenr_154_framevid_June12_02,25.0,exp4
154,155,1055,487,155,framenr_155_framevid_June12_02,25.0,exp4
155,156,1081,415,187,framenr_156_framevid_June12_02,25.0,exp4
156,157,1049,315,253,framenr_157_framevid_June12_02,25.0,exp4
157,158,1101,363,197,framenr_158_framevid_June12_02,25.0,exp4
158,159,1043,241,214,framenr_159_framevid_June12_02,25.0,exp4
159,160,1035,435,187,framenr_160_framevid_June12_02,25.0,exp4
160,161,1015,435,216,framenr_161_framevid_June12_02,25.0,exp4
161,162,1017,455,218,framenr_162_framevid_June12_02,25.0,exp4
162,163,1037,469,204,framenr_163_framevid_June12_02,25.0,exp4
163,164,1035,483,208,framenr_164_framevid_June12_02,25.0,exp4
164,165,1057,509,183,framenr_165_framevid_June12_02,25.0,exp4
165,166,1073,529,178,framenr_166_framevid_June12_02,25.0,exp4
166,167,1073,527,171,framenr_167_framevid_June12_02,25.0,exp4
167,168,1071,525,181,framenr_168_framevid_June12_02,25.0,exp4
168,169,1071,521,188,framenr_169_framevid_June12_02,25.0,exp4
169,170,1071,523,191,framenr_170_framevid_June12_02,25.0,exp4
170,171,1077,525,187,framenr_171_framevid_June12_02,25.0,exp4
171,172,1077,527,187,framenr_172_framevid_June12_02,25.0,exp4
172,173,1055,513,210,framenr_173_framevid_June12_02,25.0,exp4
173,174,1093,545,175,framenr_174_framevid_June12_02,25.0,exp4
174,175,1091,543,176,framenr_175_framevid_June12_02,25.0,exp4
175,176,1051,509,209,framenr_176_framevid_June12_02,25.0,exp4
176,177,1051,507,207,framenr_177_framevid_June12_02,25.0,exp4
177,178,1091,543,163,framenr_178_framevid_June12_02,25.0,exp4
178,179,1049,505,202,framenr_179_framevid_June12_02,25.0,exp4
179,180,1055,503,193,framenr_180_framevid_June12_02,25.0,exp4
180,181,1051,491,202,framenr_181_framevid_June12_02,25.0,exp4
181,182,1055,493,210,framenr_182_framevid_June12_02,25.0,exp4
182,183,1085,533,194,framenr_183_framevid_June12_02,25.0,exp4
183,184,1065,531,200,framenr_184_framevid_June12_02,25.0,exp4
184,185,1053,515,214,framenr_185_framevid_June12_02,25.0,exp4
185,186,1033,489,230,framenr_186_framevid_June12_02,25.0,exp4
186,187,1073,511,175,framenr_187_framevid_June12_02,25.0,exp4
187,188,1055,475,222,framenr_188_framevid_June12_02,25.0,exp4
188,189,1033,449,236,framenr_189_framevid_June12_02,25.0,exp4
189,190,1055,463,218,framenr_190_framevid_June12_02,25.0,exp4
190,191,1065,457,211,framenr_191_framevid_June12_02,25.0,exp4
191,192,1053,425,223,framenr_192_framevid_June12_02,25.0,exp4
192,193,1061,447,218,framenr_193_framevid_June12_02,25.0,exp4
193,194,1071,449,205,framenr_194_framevid_June12_02,25.0,exp4
194,195,1057,441,214,framenr_195_framevid_June12_02,25.0,exp4
195,196,1043,437,217,framenr_196_framevid_June12_02,25.0,exp4
196,197,1073,409,170,framenr_197_framevid_June12_02,25.0,exp4
197,198,1045,363,237,framenr_198_framevid_June12_02,25.0,exp4
198,199,1035,383,209,framenr_199_framevid_June12_02,25.0,exp4
199,200,1037,379,209,framenr_200_framevid_June12_02,25.0,exp4
200,201,1043,377,242,framenr_201_framevid_June12_02,25.0,exp4
201,202,1069,355,252,framenr_202_framevid_June12_02,25.0,exp4
202,203,1059,351,247,framenr_203_framevid_June12_02,25.0,exp4
203,204,1055,355,243,framenr_204_framevid_June12_02,25.0,exp4
204,205,1025,407,221,framenr_205_framevid_June12_02,25.0,exp4
205,206,1025,419,228,framenr_206_framevid_June12_02,25.0,exp4
206,207,1019,449,234,framenr_207_framevid_June12_02,25.0,exp4
207,208,1071,361,252,framenr_208_framevid_June12_02,25.0,exp4
208,209,1061,477,202,framenr_209_framevid_June12_02,25.0,exp4
209,210,1119,445,206,framenr_210_framevid_June12_02,25.0,exp4
210,211,1075,497,213,framenr_211_framevid_June12_02,25.0,exp4
211,212,1111,487,204,framenr_212_framevid_June12_02,25.0,exp4
212,213,1489,715,56,framenr_213_framevid_June12_02,25.0,exp4
213,214,1081,509,213,framenr_214_framevid_June12_02,25.0,exp4
214,215,1079,495,214,framenr_215_framevid_June12_02,25.0,exp4
215,216,1079,491,218,framenr_216_framevid_June12_02,25.0,exp4
216,217,1091,501,220,framenr_217_framevid_June12_02,25.0,exp4
217,218,1097,503,216,framenr_218_framevid_June12_02,25.0,exp4
218,219,1109,515,202,framenr_219_framevid_June12_02,25.0,exp4
219,220,1039,395,88,framenr_220_framevid_June12_02,25.0,exp4
220,221,1069,387,231,framenr_221_framevid_June12_02,25.0,exp4
221,222,1031,365,181,framenr_222_framevid_June12_02,25.0,exp4
222,223,1109,503,203,framenr_223_framevid_June12_02,25.0,exp4
223,224,1105,499,208,framenr_224_framevid_June12_02,25.0,exp4
224,225,1105,499,208,framenr_225_framevid_June12_02,25.0,exp4
225,226,1117,511,192,framenr_226_framevid_June12_02,25.0,exp4
226,227,1119,513,189,framenr_227_framevid_June12_02,25.0,exp4
227,228,1127,509,171,framenr_228_framevid_June12_02,25.0,exp4
228,229,1125,493,182,framenr_229_framevid_June12_02,25.0,exp4
229,230,1121,511,190,framenr_230_framevid_June12_02,25.0,exp4
230,231,1071,457,252,framenr_231_framevid_June12_02,25.0,exp4
231,232,1077,467,247,framenr_232_framevid_June12_02,25.0,exp4
232,233,1105,411,162,framenr_233_framevid_June12_02,25.0,exp4
233,234,1067,469,269,framenr_234_framevid_June12_02,25.0,exp4
234,235,1113,463,207,framenr_235_framevid_June12_02,25.0,exp4
235,236,1087,537,241,framenr_236_framevid_June12_02,25.0,exp4
236,237,1089,535,226,framenr_237_framevid_June12_02,25.0,exp4
237,238,1103,513,227,framenr_238_framevid_June12_02,25.0,exp4
238,239,1093,513,244,framenr_239_framevid_June12_02,25.0,exp4
239,240,1071,487,260,framenr_240_framevid_June12_02,25.0,exp4
240,241,1105,509,232,framenr_241_framevid_June12_02,25.0,exp4
241,242,1111,509,230,framenr_242_framevid_June12_02,25.0,exp4
242,243,1109,503,221,framenr_243_framevid_June12_02,25.0,exp4
243,244,1121,509,226,framenr_244_framevid_June12_02,25.0,exp4
244,245,1131,507,204,framenr_245_framevid_June12_02,25.0,exp4
245,246,1127,497,212,framenr_246_framevid_June12_02,25.0,exp4
246,247,1101,485,231,framenr_247_framevid_June12_02,25.0,exp4
247,248,1091,477,238,framenr_248_framevid_June12_02,25.0,exp4
248,249,1089,485,245,framenr_249_framevid_June12_02,25.0,exp4
249,250,1085,479,231,framenr_250_framevid_June12_02,25.0,exp4
250,251,1111,503,206,framenr_251_framevid_June12_02,25.0,exp4
251,252,1073,475,236,framenr_252_framevid_June12_02,25.0,exp4
252,253,1091,455,218,framenr_253_framevid_June12_02,25.0,exp4
253,254,1079,465,255,framenr_254_framevid_June12_02,25.0,exp4
254,255,1069,475,235,framenr_255_framevid_June12_02,25.0,exp4
255,256,1087,475,206,framenr_256_framevid_June12_02,25.0,exp4
256,257,1089,467,200,framenr_257_framevid_June12_02,25.0,exp4
257,258,1065,495,236,framenr_258_framevid_June12_02,25.0,exp4
258,259,1083,521,230,framenr_259_framevid_June12_02,25.0,exp4
259,260,1081,501,238,framenr_260_framevid_June12_02,25.0,exp4
260,261,1081,505,245,framenr_261_framevid_June12_02,25.0,exp4
261,262,1117,535,218,framenr_262_framevid_June12_02,25.0,exp4
262,263,1097,513,253,framenr_263_framevid_June12_02,25.0,exp4
263,264,1109,509,235,framenr_264_framevid_June12_02,25.0,exp4
264,265,1127,515,225,framenr_265_framevid_June12_02,25.0,exp4
265,266,1117,509,255,framenr_266_framevid_June12_02,25.0,exp4
266,267,1115,497,256,framenr_267_framevid_June12_02,25.0,exp4
267,268,1131,493,249,framenr_268_framevid_June12_02,25.0,exp4
268,269,1163,513,215,framenr_269_framevid_June12_02,25.0,exp4
269,270,1159,497,232,framenr_270_framevid_June12_02,25.0,exp4
270,271,1169,509,219,framenr_271_framevid_June12_02,25.0,exp4
271,272,1137,393,94,framenr_272_framevid_June12_02,25.0,exp4
272,273,1211,535,183,framenr_273_framevid_June12_02,25.0,exp4
273,274,1185,487,243,framenr_274_framevid_June12_02,25.0,exp4
274,275,1283,489,205,framenr_275_framevid_June12_02,25.0,exp4
275,276,1245,523,187,framenr_276_framevid_June12_02,25.0,exp4
276,277,1265,541,198,framenr_277_framevid_June12_02,25.0,exp4
277,278,1257,531,180,framenr_278_framevid_June12_02,25.0,exp4
278,279,1261,533,177,framenr_279_framevid_June12_02,25.0,exp4
279,280,1251,425,85,framenr_280_framevid_June12_02,25.0,exp4
280,281,1231,361,159,framenr_281_framevid_June12_02,25.0,exp4
281,282,1275,353,116,framenr_282_framevid_June12_02,25.0,exp4
282,283,1313,389,114,framenr_283_framevid_June12_02,25.0,exp4
283,284,1235,391,81,framenr_284_framevid_June12_02,25.0,exp4
284,285,1265,331,106,framenr_285_framevid_June12_02,25.0,exp4
285,286,1203,481,107,framenr_286_framevid_June12_02,25.0,exp4
286,287,1227,317,165,framenr_287_framevid_June12_02,25.0,exp4
287,288,1217,463,210,framenr_288_framevid_June12_02,25.0,exp4
288,289,1231,561,180,framenr_289_framevid_June12_02,25.0,exp4
289,290,1217,513,195,framenr_290_framevid_June12_02,25.0,exp4
290,291,1185,525,241,framenr_291_framevid_June12_02,25.0,exp4
291,292,1177,489,255,framenr_292_framevid_June12_02,25.0,exp4
292,293,1195,499,236,framenr_293_framevid_June12_02,25.0,exp4
293,294,1199,495,235,framenr_294_framevid_June12_02,25.0,exp4
294,295,1199,509,225,framenr_295_framevid_June12_02,25.0,exp4
295,296,1189,525,220,framenr_296_framevid_June12_02,25.0,exp4
296,297,1159,525,235,framenr_297_framevid_June12_02,25.0,exp4
297,298,1157,551,227,framenr_298_framevid_June12_02,25.0,exp4
298,299,1147,549,227,framenr_299_framevid_June12_02,25.0,exp4
299,300,1141,541,227,framenr_300_framevid_June12_02,25.0,exp4
300,301,1079,575,232,framenr_301_framevid_June12_02,25.0,exp4
301,302,1053,601,216,framenr_302_framevid_June12_02,25.0,exp4
302,303,1033,599,204,framenr_303_framevid_June12_02,25.0,exp4
303,304,1001,587,202,framenr_304_framevid_June12_02,25.0,exp4
304,305,993,579,195,framenr_305_framevid_June12_02,25.0,exp4
305,306,961,563,216,framenr_306_framevid_June12_02,25.0,exp4
306,307,911,301,69,framenr_307_framevid_June12_02,25.0,exp4
307,308,1003,457,179,framenr_308_framevid_June12_02,25.0,exp4
308,309,NA,NA,NA,framenr_309_framevid_June12_02,25.0,exp4
309,310,1051,167,76,framenr_310_framevid_June12_02,25.0,exp4
310,311,1055,85,8,framenr_311_framevid_June12_02,25.0,exp4
311,312,1013,247,221,framenr_312_framevid_June12_02,25.0,exp4
312,313,1101,191,185,framenr_313_framevid_June12_02,25.0,exp4
313,314,1125,143,186,framenr_314_framevid_June12_02,25.0,exp4
314,315,849,827,80,framenr_315_framevid_June12_02,25.0,exp4
