,frame,x,y,r,name,sample_rate,examplenr
84,85,610,498,138,framenr_85_framevid_June12_03,25.0,exp1
85,86,646,654,150,framenr_86_framevid_June12_03,25.0,exp1
86,87,866,652,257,framenr_87_framevid_June12_03,25.0,exp1
87,88,580,592,146,framenr_88_framevid_June12_03,25.0,exp1
88,89,692,272,202,framenr_89_framevid_June12_03,25.0,exp1
89,90,828,772,149,framenr_90_framevid_June12_03,25.0,exp1
90,91,888,752,170,framenr_91_framevid_June12_03,25.0,exp1
91,92,906,682,259,framenr_92_framevid_June12_03,25.0,exp1
92,93,888,770,172,framenr_93_framevid_June12_03,25.0,exp1
93,94,902,454,230,framenr_94_framevid_June12_03,25.0,exp1
94,95,748,744,118,framenr_95_framevid_June12_03,25.0,exp1
95,96,918,792,162,framenr_96_framevid_June12_03,25.0,exp1
96,97,908,802,162,framenr_97_framevid_June12_03,25.0,exp1
97,98,730,748,126,framenr_98_framevid_June12_03,25.0,exp1
98,99,876,464,242,framenr_99_framevid_June12_03,25.0,exp1
99,100,882,698,258,framenr_100_framevid_June12_03,25.0,exp1
100,101,852,764,161,framenr_101_framevid_June12_03,25.0,exp1
101,102,854,718,221,framenr_102_framevid_June12_03,25.0,exp1
102,103,696,704,145,framenr_103_framevid_June12_03,25.0,exp1
103,104,828,720,196,framenr_104_framevid_June12_03,25.0,exp1
104,105,842,692,221,framenr_105_framevid_June12_03,25.0,exp1
105,106,548,276,172,framenr_106_framevid_June12_03,25.0,exp1
106,107,542,248,175,framenr_107_framevid_June12_03,25.0,exp1
107,108,808,690,166,framenr_108_framevid_June12_03,25.0,exp1
108,109,808,692,181,framenr_109_framevid_June12_03,25.0,exp1
109,110,600,220,240,framenr_110_framevid_June12_03,25.0,exp1
110,111,538,190,202,framenr_111_framevid_June12_03,25.0,exp1
111,112,520,212,166,framenr_112_framevid_June12_03,25.0,exp1
112,113,538,162,196,framenr_113_framevid_June12_03,25.0,exp1
113,114,484,220,200,framenr_114_framevid_June12_03,25.0,exp1
114,115,836,616,219,framenr_115_framevid_June12_03,25.0,exp1
115,116,532,228,145,framenr_116_framevid_June12_03,25.0,exp1
116,117,730,258,258,framenr_117_framevid_June12_03,25.0,exp1
117,118,578,170,170,framenr_118_framevid_June12_03,25.0,exp1
118,119,854,268,262,framenr_119_framevid_June12_03,25.0,exp1
119,120,706,390,261,framenr_120_framevid_June12_03,25.0,exp1
120,121,844,376,265,framenr_121_framevid_June12_03,25.0,exp1
121,122,764,372,267,framenr_122_framevid_June12_03,25.0,exp1
